 Fm-3m             225
 Lattice constants :
    a          b          c         alpha      beta       gamma      volume
    4.07890    4.07890    4.07890   90.00000   90.00000   90.00000    67.8624    

 Metric Tensor     :
      16.63743      0.00000      0.00000
       0.00000     16.63743      0.00000
       0.00000      0.00000     16.63743

 Reciprocal Lattice constants :
    a*         b*         c*        alpha*     beta*      gamma*     volume
    0.24516    0.24516    0.24516   90.00000   90.00000   90.00000   0.147357E-01

 Reciprocal metric tensor     : 
       0.06011     -0.00000     -0.00000
      -0.00000      0.06011     -0.00000
      -0.00000     -0.00000      0.06011

 Found neighbours (quick more = F periodic boundaries (x,y,z) = F F F ) 
   Position of search center   :     8.000      4.000     -7.000
   Search radius [A]           :    15.000
   Unit cell and site          :   10   10   10 /   1
   Atom index                  :     25327 (AU(1)    )

    #   atom    name     dist [A]            pos                cell     site
   --------------------------------------------------------------------------
   320  25337   AU(1)       10.40   10.50    4.00   -6.50   15  10  10    1
   321  32859   AU(1)       11.17    9.00    3.50   -4.50    2   1  13    1
   322  32851   AU(1)       11.17    7.00    3.50   -4.50   35  37  12    1
   323  29353   AU(1)       11.17    8.50    6.50   -6.00   25  27  11    1
   324  32852   AU(1)       11.17    7.50    3.00   -4.50   35  37  12    2
   325  25583   AU(1)       11.17    7.00    6.50   -6.50   27  13  10    1
   326  25448   AU(1)       11.17    5.50    5.00   -6.50   33  11  10    2
   327  28672   AU(1)       11.17    7.50    1.50   -6.00   17  18  11    2
   328  32990   AU(1)       11.17    7.00    4.50   -4.50   30   2  13    2
   329  25204   AU(1)       11.17   10.50    3.00   -6.50   22   8  10    2
   330  28676   AU(1)       11.17    8.50    1.50   -6.00   19  18  11    2
   331  28961   AU(1)       11.17   10.50    3.50   -6.00   14  22  11    1
   332  29077   AU(1)       11.17    5.50    4.50   -6.00   35  23  11    1
   333  32998   AU(1)       11.17    9.00    4.50   -4.50   34   2  13    2
   334  25591   AU(1)       11.17    9.00    6.50   -6.50   31  13  10    1
   335  25468   AU(1)       11.17   10.50    5.00   -6.50    6  12  10    2
   336  28941   AU(1)       11.17    5.50    3.50   -6.00    4  22  11    1
   337  29349   AU(1)       11.17    7.50    6.50   -6.00   23  27  11    1
   338  29097   AU(1)       11.17   10.50    4.50   -6.00    8  24  11    1
   339  21982   AU(1)       11.17    9.00    6.50   -7.50    2   2   9    2
   340  21974   AU(1)       11.17    7.00    6.50   -7.50   35   1   9    2
   341  21976   AU(1)       11.17    7.50    6.50   -8.00   36   1   9    2
   342  21980   AU(1)       11.17    8.50    6.50   -8.00    1   2   9    2
   343  21862   AU(1)       11.17   10.50    5.00   -7.50   16  37   8    2
   344  24928   AU(1)       11.17    9.00    1.50   -6.50   32   4  10    2
   345  33131   AU(1)       11.17    8.50    5.00   -4.50   27   4  13    1
   346  33127   AU(1)       11.17    7.50    5.00   -4.50   25   4  13    1
   347  24920   AU(1)       11.17    7.00    1.50   -6.50   28   4  10    2
   348  25184   AU(1)       11.17    5.50    3.00   -6.50   12   8  10    2
   349  32856   AU(1)       11.17    8.50    3.00   -4.50   37  37  12    2
   350  14995   AU(1)       11.17    7.00    3.50   -9.50   24  18   6    1
   351  14996   AU(1)       11.17    7.50    3.00   -9.50   24  18   6    2
   352  21604   AU(1)       11.17   10.50    3.50   -8.00   35  33   8    2
   353  21583   AU(1)       11.17    5.50    3.00   -7.50   25  33   8    1
   354  21715   AU(1)       11.17    5.50    4.50   -8.00   17  35   8    1
   355  21735   AU(1)       11.17   10.50    4.50   -8.00   27  35   8    1
   356  15003   AU(1)       11.17    9.00    3.50   -9.50   28  18   6    1
   357  15000   AU(1)       11.17    8.50    3.00   -9.50   26  18   6    2
   358  15124   AU(1)       11.17    9.00    4.50   -9.50   14  20   6    2
   359  21842   AU(1)       11.17    5.50    5.00   -7.50    6  37   8    2
   360  21334   AU(1)       11.17    9.00    1.50   -7.50   11  30   8    2
   361  21332   AU(1)       11.17    8.50    1.50   -8.00   10  30   8    2
   362  21603   AU(1)       11.17   10.50    3.00   -7.50   35  33   8    1
   363  21584   AU(1)       11.17    5.50    3.50   -8.00   25  33   8    2
   364  15239   AU(1)       11.17    8.50    5.00   -9.50   35  21   6    1
   365  21326   AU(1)       11.17    7.00    1.50   -7.50    7  30   8    2
   366  15116   AU(1)       11.17    7.00    4.50   -9.50   10  20   6    2
   367  21328   AU(1)       11.17    7.50    1.50   -8.00    8  30   8    2
   368  15235   AU(1)       11.17    7.50    5.00   -9.50   33  21   6    1
   369  18297   AU(1)       11.54    6.00    4.00   -9.00   10  26   7    1
   370  33262   AU(1)       11.54    8.00    6.00   -5.00   18   6  13    2
   371  25067   AU(1)       11.54   10.00    2.00   -7.00   28   6  10    1
   372  18053   AU(1)       11.54    8.00    2.00   -9.00   36  22   7    1
   373  25051   AU(1)       11.54    6.00    2.00   -7.00   20   6  10    1
   374  25594   AU(1)       11.54   10.00    6.00   -7.00   32  13  10    2
   375  25578   AU(1)       11.54    6.00    6.00   -7.00   24  13  10    2
   376  33001   AU(1)       11.54   10.00    4.00   -5.00   36   2  13    1
   377  18550   AU(1)       11.54    8.00    6.00   -9.00   25  29   7    2
   378  32713   AU(1)       11.54    8.00    2.00   -5.00    3  36  12    1
   379  32985   AU(1)       11.54    6.00    4.00   -5.00   28   2  13    1
   380  18313   AU(1)       11.54   10.00    4.00   -9.00   18  26   7    1
   381  33124   AU(1)       11.89    6.50    5.50   -5.00   23   4  13    2
   382  29076   AU(1)       11.89    5.50    4.00   -5.50   34  23  11    2
   383  18422   AU(1)       11.89    6.00    5.50   -8.50   35  27   7    2
   384  18438   AU(1)       11.89   10.00    5.50   -8.50    6  28   7    2
   385  18544   AU(1)       11.89    6.50    6.00   -8.50   22  29   7    2
   386  25050   AU(1)       11.89    5.50    2.50   -7.00   19   6  10    2
   387  28821   AU(1)       11.89   10.00    2.50   -5.50   18  20  11    1
   388  24930   AU(1)       11.89    9.50    1.50   -7.00   33   4  10    2
   389  18062   AU(1)       11.89   10.00    2.50   -8.50    3  23   7    2
   390  28818   AU(1)       11.89    9.50    2.00   -5.50   16  20  11    2
   391  25469   AU(1)       11.89   10.50    5.50   -7.00    7  12  10    1
   392  29228   AU(1)       11.89   10.00    5.50   -5.50   36  25  11    2
   393  15125   AU(1)       11.89    9.50    4.00   -9.50   15  20   6    1
   394  15113   AU(1)       11.89    6.50    4.00   -9.50    9  20   6    1
   395  29096   AU(1)       11.89   10.50    4.00   -5.50    7  24  11    2
   396  18556   AU(1)       11.89    9.50    6.00   -8.50   28  29   7    2
   397  29344   AU(1)       11.89    6.50    6.00   -5.50   20  27  11    2
   398  25449   AU(1)       11.89    5.50    5.50   -7.00   34  11  10    1
   399  18315   AU(1)       11.89   10.50    4.00   -8.50   19  26   7    1
   400  29212   AU(1)       11.89    6.00    5.50   -5.50   28  25  11    2
   401  32987   AU(1)       11.89    6.50    4.00   -4.50   29   2  13    1
   402  14876   AU(1)       11.89    8.00    2.50   -9.50    1  17   6    2
   403  18551   AU(1)       11.89    8.00    6.50   -8.50   26  29   7    1
   404  18295   AU(1)       11.89    5.50    4.00   -8.50    9  26   7    1
   405  25070   AU(1)       11.89   10.50    2.50   -7.00   29   6  10    2
   406  15238   AU(1)       11.89    8.00    5.50   -9.50   34  21   6    2
   407  24918   AU(1)       11.89    6.50    1.50   -7.00   27   4  10    2
   408  18424   AU(1)       11.89    6.50    5.50   -9.00   36  27   7    2
   409  29356   AU(1)       11.89    9.50    6.00   -5.50   26  27  11    2
   410  28805   AU(1)       11.89    6.00    2.50   -5.50   10  20  11    1
   411  29351   AU(1)       11.89    8.00    6.50   -5.50   24  27  11    1
   412  32708   AU(1)       11.89    6.50    2.50   -5.00   37  35  12    2
   413  18047   AU(1)       11.89    6.50    2.00   -8.50   33  22   7    1
   414  18059   AU(1)       11.89    9.50    2.00   -8.50    2  23   7    1
   415  25593   AU(1)       11.89    9.50    6.50   -7.00   32  13  10    1
   416  18046   AU(1)       11.89    6.00    2.50   -8.50   32  22   7    2
   417  18436   AU(1)       11.89    9.50    5.50   -9.00    5  28   7    2
   418  25581   AU(1)       11.89    6.50    6.50   -7.00   26  13  10    1
   419  33130   AU(1)       11.89    8.00    5.50   -4.50   26   4  13    2
   420  18060   AU(1)       11.89    9.50    2.50   -9.00    2  23   7    2
   421  28674   AU(1)       11.89    8.00    1.50   -5.50   18  18  11    2
   422  32720   AU(1)       11.89    9.50    2.50   -5.00    6  36  12    2
   423  17925   AU(1)       11.89    8.00    1.50   -8.50    9  21   7    1
   424  32999   AU(1)       11.89    9.50    4.00   -4.50   35   2  13    1
   425  32714   AU(1)       11.89    8.00    2.50   -4.50    3  36  12    2
   426  33136   AU(1)       11.89    9.50    5.50   -5.00   29   4  13    2
   427  28806   AU(1)       11.89    6.50    2.00   -5.50   10  20  11    2
   428  18048   AU(1)       11.89    6.50    2.50   -9.00   33  22   7    2
   429  25711   AU(1)       12.24    8.00    7.00   -7.00   17  15  10    1
   430  37011   AU(1)       12.24    8.00    4.00   -4.00    6  20  14    1
   431  32862   AU(1)       12.24   10.00    3.00   -5.00    3   1  13    2
   432  25315   AU(1)       12.24    5.00    4.00   -7.00    4  10  10    1
   433  25339   AU(1)       12.24   11.00    4.00   -7.00   16  10  10    1
   434  15119   AU(1)       12.24    8.00    4.00  -10.00   12  20   6    1
   435  33258   AU(1)       12.24    7.00    6.00   -5.00   16   6  13    2
   436  18421   AU(1)       12.24    6.00    5.00   -9.00   35  27   7    1
   437  18057   AU(1)       12.24    9.00    2.00   -9.00    1  23   7    1
   438  24923   AU(1)       12.24    8.00    1.00   -7.00   30   4  10    1
   439  28820   AU(1)       12.24   10.00    2.00   -6.00   17  20  11    2
   440  32846   AU(1)       12.24    6.00    3.00   -5.00   32  37  12    2
   441  21469   AU(1)       12.24   10.00    2.00   -8.00    5  32   8    1
   442  33121   AU(1)       12.24    6.00    5.00   -5.00   22   4  13    1
   443  32717   AU(1)       12.24    9.00    2.00   -5.00    5  36  12    1
   444  33266   AU(1)       12.24    9.00    6.00   -5.00   20   6  13    2
   445  21969   AU(1)       12.24    6.00    6.00   -8.00   33   1   9    1
   446  18437   AU(1)       12.24   10.00    5.00   -9.00    6  28   7    1
   447  21453   AU(1)       12.24    6.00    2.00   -8.00   34  31   8    1
   448  21985   AU(1)       12.24   10.00    6.00   -8.00    4   2   9    1
   449  18554   AU(1)       12.24    9.00    6.00   -9.00   27  29   7    2
   450  32709   AU(1)       12.24    7.00    2.00   -5.00    1  36  12    1
   451  33137   AU(1)       12.24   10.00    5.00   -5.00   30   4  13    1
   452  29358   AU(1)       12.24   10.00    6.00   -6.00   27  27  11    2
   453  18049   AU(1)       12.24    7.00    2.00   -9.00   34  22   7    1
   454  18188   AU(1)       12.24   10.00    3.00   -9.00   29  24   7    2
   455  29342   AU(1)       12.24    6.00    6.00   -6.00   19  27  11    2
   456  18546   AU(1)       12.24    7.00    6.00   -9.00   23  29   7    2
   457  28804   AU(1)       12.24    6.00    2.00   -6.00    9  20  11    2
   458  18172   AU(1)       12.24    6.00    3.00   -9.00   21  24   7    2
   459  25709   AU(1)       12.57    7.50    7.00   -6.50   16  15  10    1
   460  24925   AU(1)       12.57    8.50    1.00   -6.50   31   4  10    1
   461  25207   AU(1)       12.57   11.00    3.50   -6.50   24   8  10    1
   462  21713   AU(1)       12.57    5.00    4.50   -7.50   16  35   8    1
   463  22098   AU(1)       12.57    7.50    7.00   -7.50   23   3   9    2
   464  21606   AU(1)       12.57   11.00    3.50   -7.50   36  33   8    2
   465  21331   AU(1)       12.57    8.50    1.00   -7.50   10  30   8    1
   466  25316   AU(1)       12.57    5.00    4.50   -6.50    4  10  10    2
   467  37010   AU(1)       12.57    7.50    4.50   -4.00    5  20  14    2
   468  15122   AU(1)       12.57    8.50    4.50  -10.00   13  20   6    2
   469  21737   AU(1)       12.57   11.00    4.50   -7.50   28  35   8    1
   470  15118   AU(1)       12.57    7.50    4.50  -10.00   11  20   6    2
   471  37014   AU(1)       12.57    8.50    4.50   -4.00    7  20  14    2
   472  36873   AU(1)       12.57    8.50    3.50   -4.00   11  18  14    1
   473  36869   AU(1)       12.57    7.50    3.50   -4.00    9  18  14    1
   474  22102   AU(1)       12.57    8.50    7.00   -7.50   25   3   9    2
   475  14997   AU(1)       12.57    7.50    3.50  -10.00   25  18   6    1
   476  25183   AU(1)       12.57    5.00    3.50   -6.50   12   8  10    1
   477  15001   AU(1)       12.57    8.50    3.50  -10.00   27  18   6    1
   478  24921   AU(1)       12.57    7.50    1.00   -6.50   29   4  10    1
   479  18170   AU(1)       12.57    5.50    3.00   -8.50   20  24   7    2
   480  15243   AU(1)       12.57    9.50    5.00   -9.50   37  21   6    1
   481  28940   AU(1)       12.57    5.50    3.00   -5.50    3  22  11    2
   482  15242   AU(1)       12.57    9.00    5.50   -9.50   36  21   6    2
   483  28668   AU(1)       12.57    6.50    1.50   -6.00   15  18  11    2
   484  28823   AU(1)       12.57   10.50    2.50   -6.00   19  20  11    1
   485  25340   AU(1)       12.57   11.00    4.50   -6.50   16  10  10    2
   486  25713   AU(1)       12.57    8.50    7.00   -6.50   18  15  10    1
   487  15234   AU(1)       12.57    7.00    5.50   -9.50   32  21   6    2
   488  28680   AU(1)       12.57    9.50    1.50   -6.00   21  18  11    2
   489  15231   AU(1)       12.57    6.50    5.00   -9.50   31  21   6    1
   490  28960   AU(1)       12.57   10.50    3.00   -5.50   13  22  11    2
   491  18190   AU(1)       12.57   10.50    3.00   -8.50   30  24   7    2
   492  28678   AU(1)       12.57    9.00    1.50   -5.50   20  18  11    2
   493  18419   AU(1)       12.57    5.50    5.00   -8.50   34  27   7    1
   494  28670   AU(1)       12.57    7.00    1.50   -5.50   16  18  11    2
   495  17921   AU(1)       12.57    7.00    1.50   -8.50    7  21   7    1
   496  28803   AU(1)       12.57    5.50    2.50   -6.00    9  20  11    1
   497  17929   AU(1)       12.57    9.00    1.50   -8.50   11  21   7    1
   498  29347   AU(1)       12.57    7.00    6.50   -5.50   22  27  11    1
   499  29345   AU(1)       12.57    6.50    6.50   -6.00   21  27  11    1
   500  29355   AU(1)       12.57    9.00    6.50   -5.50   26  27  11    1
   501  33126   AU(1)       12.57    7.00    5.50   -4.50   24   4  13    2
   502  21452   AU(1)       12.57    5.50    2.50   -8.00   33  31   8    2
   503  21472   AU(1)       12.57   10.50    2.50   -8.00    6  32   8    2
   504  32860   AU(1)       12.57    9.50    3.00   -4.50    2   1  13    2
   505  29230   AU(1)       12.57   10.50    5.50   -6.00   37  25  11    2
   506  21336   AU(1)       12.57    9.50    1.50   -8.00   12  30   8    2
   507  29229   AU(1)       12.57   10.50    5.00   -5.50   37  25  11    1
   508  29357   AU(1)       12.57    9.50    6.50   -6.00   27  27  11    1
   509  21324   AU(1)       12.57    6.50    1.50   -8.00    6  30   8    2
   510  33134   AU(1)       12.57    9.00    5.50   -4.50   28   4  13    2
   511  32718   AU(1)       12.57    9.00    2.50   -4.50    5  36  12    2
   512  32848   AU(1)       12.57    6.50    3.00   -4.50   33  37  12    2
   513  21863   AU(1)       12.57   10.50    5.50   -8.00   17  37   8    1
   514  33135   AU(1)       12.57    9.50    5.00   -4.50   29   4  13    1
   515  14872   AU(1)       12.57    7.00    2.50   -9.50   36  16   6    2
   516  32710   AU(1)       12.57    7.00    2.50   -4.50    1  36  12    2
   517  21972   AU(1)       12.57    6.50    6.50   -8.00   34   1   9    2
   518  21582   AU(1)       12.57    5.00    3.50   -7.50   24  33   8    2
   519  21984   AU(1)       12.57    9.50    6.50   -8.00    3   2   9    2
   520  21327   AU(1)       12.57    7.50    1.00   -7.50    8  30   8    1
   521  18439   AU(1)       12.57   10.50    5.00   -8.50    7  28   7    1
   522  33123   AU(1)       12.57    6.50    5.00   -4.50   23   4  13    1
   523  18547   AU(1)       12.57    7.00    6.50   -8.50   24  29   7    1
   524  29210   AU(1)       12.57    5.50    5.50   -6.00   27  25  11    2
   525  14880   AU(1)       12.57    9.00    2.50   -9.50    3  17   6    2
   526  29209   AU(1)       12.57    5.50    5.00   -5.50   27  25  11    1
   527  21843   AU(1)       12.57    5.50    5.50   -8.00    7  37   8    1
   528  14992   AU(1)       12.57    6.50    3.00   -9.50   22  18   6    2
   529  18555   AU(1)       12.57    9.00    6.50   -8.50   28  29   7    1
   530  15004   AU(1)       12.57    9.50    3.00   -9.50   28  18   6    2
   531  14998   AU(1)       12.90    8.00    3.00  -10.00   25  18   6    2
   532  22100   AU(1)       12.90    8.00    7.00   -8.00   24   3   9    2
   533  29098   AU(1)       12.90   11.00    4.00   -6.00    8  24  11    2
   534  25446   AU(1)       12.90    5.00    5.00   -7.00   32  11  10    2
   535  37007   AU(1)       12.90    7.00    4.00   -4.00    4  20  14    1
   536  25206   AU(1)       12.90   11.00    3.00   -7.00   23   8  10    2
   537  29478   AU(1)       12.90    8.00    7.00   -6.00   13  29  11    2
   538  25707   AU(1)       12.90    7.00    7.00   -7.00   15  15  10    1
   539  28673   AU(1)       12.90    8.00    1.00   -6.00   18  18  11    1
   540  37015   AU(1)       12.90    9.00    4.00   -4.00    8  20  14    1
   541  21712   AU(1)       12.90    5.00    4.00   -8.00   15  35   8    2
   542  24927   AU(1)       12.90    9.00    1.00   -7.00   32   4  10    1
   543  29074   AU(1)       12.90    5.00    4.00   -6.00   33  23  11    2
   544  37150   AU(1)       12.90    8.00    5.00   -4.00    1  22  14    2
   545  21329   AU(1)       12.90    8.00    1.00   -8.00    9  30   8    1
   546  15237   AU(1)       12.90    8.00    5.00  -10.00   34  21   6    1
   547  25182   AU(1)       12.90    5.00    3.00   -7.00   11   8  10    2
   548  25715   AU(1)       12.90    9.00    7.00   -7.00   19  15  10    1
   549  24919   AU(1)       12.90    7.00    1.00   -7.00   28   4  10    1
   550  21736   AU(1)       12.90   11.00    4.00   -8.00   27  35   8    2
   551  15115   AU(1)       12.90    7.00    4.00  -10.00   10  20   6    1
   552  25470   AU(1)       12.90   11.00    5.00   -7.00    7  12  10    2
   553  15123   AU(1)       12.90    9.00    4.00  -10.00   14  20   6    1
   554  36870   AU(1)       12.90    8.00    3.00   -4.00    9  18  14    2
   555  32863   AU(1)       13.22   10.00    3.50   -4.50    4   1  13    1
   556  32845   AU(1)       13.22    5.50    3.50   -5.00   32  37  12    1
   557  15112   AU(1)       13.22    6.00    4.50   -9.50    8  20   6    2
   558  32847   AU(1)       13.22    6.00    3.50   -4.50   33  37  12    1
   559  14877   AU(1)       13.22    8.50    2.00   -9.50    2  17   6    1
   560  15007   AU(1)       13.22   10.00    3.50   -9.50   30  18   6    1
   561  15355   AU(1)       13.22    8.50    6.00   -9.50   19  23   6    1
   562  32865   AU(1)       13.22   10.50    3.50   -5.00    5   1  13    1
   563  14991   AU(1)       13.22    6.00    3.50   -9.50   22  18   6    1
   564  32984   AU(1)       13.22    5.50    4.50   -5.00   27   2  13    2
   565  14873   AU(1)       13.22    7.50    2.00   -9.50   37  16   6    1
   566  15351   AU(1)       13.22    7.50    6.00   -9.50   17  23   6    1
   567  17923   AU(1)       13.22    7.50    1.50   -9.00    8  21   7    1
   568  32986   AU(1)       13.22    6.00    4.50   -4.50   28   2  13    2
   569  32715   AU(1)       13.22    8.50    2.00   -4.50    4  36  12    1
   570  15128   AU(1)       13.22   10.00    4.50   -9.50   16  20   6    2
   571  32570   AU(1)       13.22    7.50    1.50   -5.00    5  34  12    2
   572  32574   AU(1)       13.22    8.50    1.50   -5.00    7  34  12    2
   573  32711   AU(1)       13.22    7.50    2.00   -4.50    2  36  12    1
   574  17927   AU(1)       13.22    8.50    1.50   -9.00   10  21   7    1
   575  33002   AU(1)       13.22   10.00    4.50   -4.50   36   2  13    2
   576  21471   AU(1)       13.22   10.50    2.00   -7.50    6  32   8    1
   577  24916   AU(1)       13.22    6.00    1.50   -6.50   26   4  10    2
   578  18191   AU(1)       13.22   10.50    3.50   -9.00   31  24   7    1
   579  18171   AU(1)       13.22    5.50    3.50   -9.00   21  24   7    1
   580  33260   AU(1)       13.22    7.50    6.00   -4.50   17   6  13    2
   581  21322   AU(1)       13.22    6.00    1.50   -7.50    5  30   8    2
   582  25579   AU(1)       13.22    6.00    6.50   -6.50   25  13  10    1
   583  25595   AU(1)       13.22   10.00    6.50   -6.50   33  13  10    1
   584  25069   AU(1)       13.22   10.50    2.00   -6.50   29   6  10    1
   585  25576   AU(1)       13.22    5.50    6.00   -6.50   23  13  10    2
   586  25049   AU(1)       13.22    5.50    2.00   -6.50   19   6  10    1
   587  21451   AU(1)       13.22    5.50    2.00   -7.50   33  31   8    1
   588  21987   AU(1)       13.22   10.50    6.00   -7.50    5   2   9    1
   589  21338   AU(1)       13.22   10.00    1.50   -7.50   13  30   8    2
   590  33004   AU(1)       13.22   10.50    4.50   -5.00   37   2  13    2
   591  24932   AU(1)       13.22   10.00    1.50   -6.50   34   4  10    2
   592  25596   AU(1)       13.22   10.50    6.00   -6.50   33  13  10    2
   593  33265   AU(1)       13.22    8.50    6.50   -5.00   20   6  13    1
   594  18296   AU(1)       13.22    5.50    4.50   -9.00    9  26   7    2
   595  18553   AU(1)       13.22    8.50    6.50   -9.00   27  29   7    1
   596  21970   AU(1)       13.22    6.00    6.50   -7.50   33   1   9    2
   597  18549   AU(1)       13.22    7.50    6.50   -9.00   25  29   7    1
   598  21967   AU(1)       13.22    5.50    6.00   -7.50   32   1   9    1
   599  21986   AU(1)       13.22   10.00    6.50   -7.50    4   2   9    2
   600  33264   AU(1)       13.22    8.50    6.00   -4.50   19   6  13    2
   601  33261   AU(1)       13.22    7.50    6.50   -5.00   18   6  13    1
   602  18316   AU(1)       13.22   10.50    4.50   -9.00   19  26   7    2
   603  29231   AU(1)       13.53   11.00    5.00   -6.00    1  26  11    1
   604  15002   AU(1)       13.53    9.00    3.00  -10.00   27  18   6    2
   605  21325   AU(1)       13.53    7.00    1.00   -8.00    7  30   8    1
   606  29207   AU(1)       13.53    5.00    5.00   -6.00   26  25  11    1
   607  15233   AU(1)       13.53    7.00    5.00  -10.00   32  21   6    1
   608  21333   AU(1)       13.53    9.00    1.00   -8.00   11  30   8    1
   609  14994   AU(1)       13.53    7.00    3.00  -10.00   23  18   6    2
   610  28938   AU(1)       13.53    5.00    3.00   -6.00    2  22  11    2
   611  15241   AU(1)       13.53    9.00    5.00  -10.00   36  21   6    1
   612  36874   AU(1)       13.53    9.00    3.00   -4.00   11  18  14    2
   613  28962   AU(1)       13.53   11.00    3.00   -6.00   14  22  11    2
   614  28677   AU(1)       13.53    9.00    1.00   -6.00   20  18  11    1
   615  36866   AU(1)       13.53    7.00    3.00   -4.00    7  18  14    2
   616  21864   AU(1)       13.53   11.00    5.00   -8.00   17  37   8    2
   617  21581   AU(1)       13.53    5.00    3.00   -8.00   24  33   8    1
   618  29482   AU(1)       13.53    9.00    7.00   -6.00   15  29  11    2
   619  21840   AU(1)       13.53    5.00    5.00   -8.00    5  37   8    2
   620  21605   AU(1)       13.53   11.00    3.00   -8.00   36  33   8    1
   621  37146   AU(1)       13.53    7.00    5.00   -4.00   36  21  14    2
   622  22096   AU(1)       13.53    7.00    7.00   -8.00   22   3   9    2
   623  28669   AU(1)       13.53    7.00    1.00   -6.00   16  18  11    1
   624  29474   AU(1)       13.53    7.00    7.00   -6.00   11  29  11    2
   625  37154   AU(1)       13.53    9.00    5.00   -4.00    3  22  14    2
   626  22104   AU(1)       13.53    9.00    7.00   -8.00   26   3   9    2
   627  15114   AU(1)       13.83    6.50    4.50  -10.00    9  20   6    2
   628  29075   AU(1)       13.83    5.00    4.50   -5.50   34  23  11    1
   629  25072   AU(1)       13.83   11.00    2.50   -6.50   30   6  10    2
   630  18665   AU(1)       13.83    7.50    7.00   -8.50    9  31   7    1
   631  21841   AU(1)       13.83    5.00    5.50   -7.50    6  37   8    1
   632  15005   AU(1)       13.83    9.50    3.50  -10.00   29  18   6    1
   633  18669   AU(1)       13.83    8.50    7.00   -8.50   11  31   7    1
   634  25048   AU(1)       13.83    5.00    2.50   -6.50   18   6  10    2
   635  14878   AU(1)       13.83    8.50    2.50  -10.00    2  17   6    2
   636  29476   AU(1)       13.83    7.50    7.00   -5.50   12  29  11    2
   637  24917   AU(1)       13.83    6.50    1.00   -6.50   27   4  10    1
   638  21335   AU(1)       13.83    9.50    1.00   -7.50   12  30   8    1
   639  22106   AU(1)       13.83    9.50    7.00   -7.50   27   3   9    2
   640  21865   AU(1)       13.83   11.00    5.50   -7.50   18  37   8    1
   641  37149   AU(1)       13.83    7.50    5.50   -4.00    1  22  14    1
   642  21474   AU(1)       13.83   11.00    2.50   -7.50    7  32   8    2
   643  22094   AU(1)       13.83    6.50    7.00   -7.50   21   3   9    2
   644  24929   AU(1)       13.83    9.50    1.00   -6.50   33   4  10    1
   645  18318   AU(1)       13.83   11.00    4.50   -8.50   20  26   7    2
   646  36865   AU(1)       13.83    6.50    3.50   -4.00    7  18  14    1
   647  15240   AU(1)       13.83    8.50    5.50  -10.00   35  21   6    2
   648  18193   AU(1)       13.83   11.00    3.50   -8.50   32  24   7    1
   649  36877   AU(1)       13.83    9.50    3.50   -4.00   13  18  14    1
   650  28939   AU(1)       13.83    5.00    3.50   -5.50    3  22  11    1
   651  15126   AU(1)       13.83    9.50    4.50  -10.00   15  20   6    2
   652  37006   AU(1)       13.83    6.50    4.50   -4.00    3  20  14    2
   653  15236   AU(1)       13.83    7.50    5.50  -10.00   33  21   6    2
   654  36727   AU(1)       13.83    7.50    2.50   -4.00   12  16  14    1
   655  18294   AU(1)       13.83    5.00    4.50   -8.50    8  26   7    2
   656  28963   AU(1)       13.83   11.00    3.50   -5.50   15  22  11    1
   657  25447   AU(1)       13.83    5.00    5.50   -6.50   33  11  10    1
   658  25705   AU(1)       13.83    6.50    7.00   -6.50   14  15  10    1
   659  28675   AU(1)       13.83    8.50    1.00   -5.50   19  18  11    1
   660  17926   AU(1)       13.83    8.50    1.00   -8.50    9  21   7    2
   661  28671   AU(1)       13.83    7.50    1.00   -5.50   17  18  11    1
   662  36731   AU(1)       13.83    8.50    2.50   -4.00   14  16  14    1
   663  14993   AU(1)       13.83    6.50    3.50  -10.00   23  18   6    1
   664  14874   AU(1)       13.83    7.50    2.50  -10.00   37  16   6    2
   665  25717   AU(1)       13.83    9.50    7.00   -6.50   20  15  10    1
   666  37153   AU(1)       13.83    8.50    5.50   -4.00    3  22  14    1
   667  37018   AU(1)       13.83    9.50    4.50   -4.00    9  20  14    2
   668  21323   AU(1)       13.83    6.50    1.00   -7.50    6  30   8    1
   669  17922   AU(1)       13.83    7.50    1.00   -8.50    7  21   7    2
   670  25471   AU(1)       13.83   11.00    5.50   -6.50    8  12  10    1
   671  18169   AU(1)       13.83    5.00    3.50   -8.50   20  24   7    1
   672  29480   AU(1)       13.83    8.50    7.00   -5.50   14  29  11    2
   673  21450   AU(1)       13.83    5.00    2.50   -7.50   32  31   8    2
   674  29099   AU(1)       13.83   11.00    4.50   -5.50    9  24  11    1
   675  18061   AU(1)       14.13   10.00    2.00   -9.00    3  23   7    1
   676  18558   AU(1)       14.13   10.00    6.00   -9.00   29  29   7    2
   677  18542   AU(1)       14.13    6.00    6.00   -9.00   21  29   7    2
   678  32705   AU(1)       14.13    6.00    2.00   -5.00   36  35  12    1
   679  32721   AU(1)       14.13   10.00    2.00   -5.00    7  36  12    1
   680  33254   AU(1)       14.13    6.00    6.00   -5.00   14   6  13    2
   681  18045   AU(1)       14.13    6.00    2.00   -9.00   32  22   7    1
   682  33270   AU(1)       14.13   10.00    6.00   -5.00   22   6  13    2
   683  32707   AU(1)       14.42    6.50    2.00   -4.50   37  35  12    1
   684  32706   AU(1)       14.42    6.00    2.50   -4.50   36  35  12    2
   685  15246   AU(1)       14.42   10.00    5.50   -9.50    1  22   6    2
